Facility ID,Facility Name,Address,City/Town,State,ZIP Code,County/Parish,Telephone Number,Measure ID,Measure Name,Score,Sample,Footnote,Start Date,End Date,geo_lat,geo_lon
360159,ADENA REGIONAL MEDICAL CENTER,272 HOSPITAL ROAD,CHILLICOTHE,OH,45601,ROSS,(740) 779-7500,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,4,01/01/2024,12/31/2024,39.3963694,-82.9686726
360159,ADENA REGIONAL MEDICAL CENTER,272 HOSPITAL ROAD,CHILLICOTHE,OH,45601,ROSS,(740) 779-7500,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,4,01/01/2024,12/31/2024,39.3963694,-82.9686726
360159,ADENA REGIONAL MEDICAL CENTER,272 HOSPITAL ROAD,CHILLICOTHE,OH,45601,ROSS,(740) 779-7500,SM_7,Maternal Morbidity Structural Measure,Yes,Not Applicable,,01/01/2024,12/31/2024,39.3963694,-82.9686726
360161,MH ST JOSEPH WARREN HOSPITAL,667 EASTLAND AVE SE,WARREN,OH,44484,TRUMBULL,(330) 841-4016,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024,41.2291944,-80.7768819
360161,MH ST JOSEPH WARREN HOSPITAL,667 EASTLAND AVE SE,WARREN,OH,44484,TRUMBULL,(330) 841-4016,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,4,01/01/2024,12/31/2024,41.2291944,-80.7768819
360161,MH ST JOSEPH WARREN HOSPITAL,667 EASTLAND AVE SE,WARREN,OH,44484,TRUMBULL,(330) 841-4016,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,4,01/01/2024,12/31/2024,41.2291944,-80.7768819
360161,MH ST JOSEPH WARREN HOSPITAL,667 EASTLAND AVE SE,WARREN,OH,44484,TRUMBULL,(330) 841-4016,SM_7,Maternal Morbidity Structural Measure,Yes,Not Applicable,,01/01/2024,12/31/2024,41.2291944,-80.7768819
360163,CHRIST HOSPITAL,2139 AUBURN AVENUE,CINCINNATI,OH,45219,HAMILTON,(513) 585-2000,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024,39.1218083,-84.5095152
360163,CHRIST HOSPITAL,2139 AUBURN AVENUE,CINCINNATI,OH,45219,HAMILTON,(513) 585-2000,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,4,01/01/2024,12/31/2024,39.1218083,-84.5095152
360163,CHRIST HOSPITAL,2139 AUBURN AVENUE,CINCINNATI,OH,45219,HAMILTON,(513) 585-2000,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,4,01/01/2024,12/31/2024,39.1218083,-84.5095152
360163,CHRIST HOSPITAL,2139 AUBURN AVENUE,CINCINNATI,OH,45219,HAMILTON,(513) 585-2000,SM_7,Maternal Morbidity Structural Measure,Yes,Not Applicable,,01/01/2024,12/31/2024,39.1218083,-84.5095152
360170,BERGER HOSPITAL,600 NORTH PICKAWAY STREET,CIRCLEVILLE,OH,43113,PICKAWAY,(740) 420-8008,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024,39.6101581,-82.9364571
360170,BERGER HOSPITAL,600 NORTH PICKAWAY STREET,CIRCLEVILLE,OH,43113,PICKAWAY,(740) 420-8008,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,4,01/01/2024,12/31/2024,39.6101581,-82.9364571
360170,BERGER HOSPITAL,600 NORTH PICKAWAY STREET,CIRCLEVILLE,OH,43113,PICKAWAY,(740) 420-8008,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,4,01/01/2024,12/31/2024,39.6101581,-82.9364571
360170,BERGER HOSPITAL,600 NORTH PICKAWAY STREET,CIRCLEVILLE,OH,43113,PICKAWAY,(740) 420-8008,SM_7,Maternal Morbidity Structural Measure,Yes,Not Applicable,,01/01/2024,12/31/2024,39.6101581,-82.9364571
360172,MERCY REGIONAL MEDICAL CENTER,3700 KOLBE ROAD,LORAIN,OH,44053,LORAIN,(440) 960-4000,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024,41.4366447,-82.2375133
360172,MERCY REGIONAL MEDICAL CENTER,3700 KOLBE ROAD,LORAIN,OH,44053,LORAIN,(440) 960-4000,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,4,01/01/2024,12/31/2024,41.4366447,-82.2375133
360172,MERCY REGIONAL MEDICAL CENTER,3700 KOLBE ROAD,LORAIN,OH,44053,LORAIN,(440) 960-4000,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,4,01/01/2024,12/31/2024,41.4366447,-82.2375133
360172,MERCY REGIONAL MEDICAL CENTER,3700 KOLBE ROAD,LORAIN,OH,44053,LORAIN,(440) 960-4000,SM_7,Maternal Morbidity Structural Measure,Yes,Not Applicable,,01/01/2024,12/31/2024,41.4366447,-82.2375133
360174,UPPER VALLEY MEDICAL CENTER,3130 N DIXIE HIGHWAY,TROY,OH,45373,MIAMI,(937) 440-7853,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024,40.0392,-84.2033
360174,UPPER VALLEY MEDICAL CENTER,3130 N DIXIE HIGHWAY,TROY,OH,45373,MIAMI,(937) 440-7853,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,4,01/01/2024,12/31/2024,40.0392,-84.2033
360174,UPPER VALLEY MEDICAL CENTER,3130 N DIXIE HIGHWAY,TROY,OH,45373,MIAMI,(937) 440-7853,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,4,01/01/2024,12/31/2024,40.0392,-84.2033
360174,UPPER VALLEY MEDICAL CENTER,3130 N DIXIE HIGHWAY,TROY,OH,45373,MIAMI,(937) 440-7853,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,40.0392,-84.2033
360175,CLINTON MEMORIAL HOSPITAL,610 WEST MAIN STREET,WILMINGTON,OH,45177,CLINTON,(937) 382-9335,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024,39.4439303,-83.8392646
360175,CLINTON MEMORIAL HOSPITAL,610 WEST MAIN STREET,WILMINGTON,OH,45177,CLINTON,(937) 382-9335,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,4,01/01/2024,12/31/2024,39.4439303,-83.8392646
360175,CLINTON MEMORIAL HOSPITAL,610 WEST MAIN STREET,WILMINGTON,OH,45177,CLINTON,(937) 382-9335,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,4,01/01/2024,12/31/2024,39.4439303,-83.8392646
360175,CLINTON MEMORIAL HOSPITAL,610 WEST MAIN STREET,WILMINGTON,OH,45177,CLINTON,(937) 382-9335,SM_7,Maternal Morbidity Structural Measure,Yes,Not Applicable,,01/01/2024,12/31/2024,39.4439303,-83.8392646
360179,BETHESDA NORTH,10500 MONTGOMERY ROAD,CINCINNATI,OH,45242,HAMILTON,(513) 865-5544,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024,39.2513937,-84.3401061
360179,BETHESDA NORTH,10500 MONTGOMERY ROAD,CINCINNATI,OH,45242,HAMILTON,(513) 865-5544,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,4,01/01/2024,12/31/2024,39.2513937,-84.3401061
360179,BETHESDA NORTH,10500 MONTGOMERY ROAD,CINCINNATI,OH,45242,HAMILTON,(513) 865-5544,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,4,01/01/2024,12/31/2024,39.2513937,-84.3401061
360179,BETHESDA NORTH,10500 MONTGOMERY ROAD,CINCINNATI,OH,45242,HAMILTON,(513) 865-5544,SM_7,Maternal Morbidity Structural Measure,Yes,Not Applicable,,01/01/2024,12/31/2024,39.2513937,-84.3401061
360180,CLEVELAND CLINIC,9500 EUCLID AVENUE,CLEVELAND,OH,44195,CUYAHOGA,(216) 952-9829,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024,41.5012614,-81.6185075
360180,CLEVELAND CLINIC,9500 EUCLID AVENUE,CLEVELAND,OH,44195,CUYAHOGA,(216) 952-9829,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,4,01/01/2024,12/31/2024,41.5012614,-81.6185075
360180,CLEVELAND CLINIC,9500 EUCLID AVENUE,CLEVELAND,OH,44195,CUYAHOGA,(216) 952-9829,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,4,01/01/2024,12/31/2024,41.5012614,-81.6185075
360180,CLEVELAND CLINIC,9500 EUCLID AVENUE,CLEVELAND,OH,44195,CUYAHOGA,(216) 952-9829,SM_7,Maternal Morbidity Structural Measure,Yes,Not Applicable,,01/01/2024,12/31/2024,41.5012614,-81.6185075
360185,SALEM REGIONAL MEDICAL CENTER,1995 EAST STATE STREET,SALEM,OH,44460,COLUMBIANA,(330) 332-7214,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,40.9013305,-80.8326431
360185,SALEM REGIONAL MEDICAL CENTER,1995 EAST STATE STREET,SALEM,OH,44460,COLUMBIANA,(330) 332-7214,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,40.9013305,-80.8326431
360185,SALEM REGIONAL MEDICAL CENTER,1995 EAST STATE STREET,SALEM,OH,44460,COLUMBIANA,(330) 332-7214,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,40.9013305,-80.8326431
360185,SALEM REGIONAL MEDICAL CENTER,1995 EAST STATE STREET,SALEM,OH,44460,COLUMBIANA,(330) 332-7214,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,40.9013305,-80.8326431
360189,MADISON HEALTH,210 NORTH MAIN STREET,LONDON,OH,43140,MADISON,(740) 845-7000,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,39.8930964,-83.4533777
360189,MADISON HEALTH,210 NORTH MAIN STREET,LONDON,OH,43140,MADISON,(740) 845-7000,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,39.8930964,-83.4533777
360189,MADISON HEALTH,210 NORTH MAIN STREET,LONDON,OH,43140,MADISON,(740) 845-7000,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,39.8930964,-83.4533777
360189,MADISON HEALTH,210 NORTH MAIN STREET,LONDON,OH,43140,MADISON,(740) 845-7000,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,39.8930964,-83.4533777
360197,MARY RUTAN HOSPITAL,205 PALMER AVENUE,BELLEFONTAINE,OH,43311,LOGAN,(937) 651-3257,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024,40.368428,-83.757991
360197,MARY RUTAN HOSPITAL,205 PALMER AVENUE,BELLEFONTAINE,OH,43311,LOGAN,(937) 651-3257,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,4,01/01/2024,12/31/2024,40.368428,-83.757991
360197,MARY RUTAN HOSPITAL,205 PALMER AVENUE,BELLEFONTAINE,OH,43311,LOGAN,(937) 651-3257,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,4,01/01/2024,12/31/2024,40.368428,-83.757991
360197,MARY RUTAN HOSPITAL,205 PALMER AVENUE,BELLEFONTAINE,OH,43311,LOGAN,(937) 651-3257,SM_7,Maternal Morbidity Structural Measure,Yes,Not Applicable,,01/01/2024,12/31/2024,40.368428,-83.757991
360203,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER,1341 NORTH CLARK STREET,CAMBRIDGE,OH,43725,GUERNSEY,(740) 439-8000,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024,40.0317,-81.5884
360203,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER,1341 NORTH CLARK STREET,CAMBRIDGE,OH,43725,GUERNSEY,(740) 439-8000,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,4,01/01/2024,12/31/2024,40.0317,-81.5884
360203,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER,1341 NORTH CLARK STREET,CAMBRIDGE,OH,43725,GUERNSEY,(740) 439-8000,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,4,01/01/2024,12/31/2024,40.0317,-81.5884
360203,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER,1341 NORTH CLARK STREET,CAMBRIDGE,OH,43725,GUERNSEY,(740) 439-8000,SM_7,Maternal Morbidity Structural Measure,Yes,Not Applicable,,01/01/2024,12/31/2024,40.0317,-81.5884
360210,GRADY MEMORIAL HOSPITAL,561 WEST CENTRAL AVENUE,DELAWARE,OH,43015,DELAWARE,(740) 368-5145,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024,40.3053339,-83.0886074
360210,GRADY MEMORIAL HOSPITAL,561 WEST CENTRAL AVENUE,DELAWARE,OH,43015,DELAWARE,(740) 368-5145,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,4,01/01/2024,12/31/2024,40.3053339,-83.0886074
360210,GRADY MEMORIAL HOSPITAL,561 WEST CENTRAL AVENUE,DELAWARE,OH,43015,DELAWARE,(740) 368-5145,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,4,01/01/2024,12/31/2024,40.3053339,-83.0886074
360210,GRADY MEMORIAL HOSPITAL,561 WEST CENTRAL AVENUE,DELAWARE,OH,43015,DELAWARE,(740) 368-5145,SM_7,Maternal Morbidity Structural Measure,Yes,Not Applicable,,01/01/2024,12/31/2024,40.3053339,-83.0886074
360211,TRINITY MEDICAL CTR EAST &TRINITY MEDICAL CTR WEST,380 SUMMIT AVENUE,STEUBENVILLE,OH,43952,JEFFERSON,(740) 264-7212,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024,40.3543608,-80.6255916
360211,TRINITY MEDICAL CTR EAST &TRINITY MEDICAL CTR WEST,380 SUMMIT AVENUE,STEUBENVILLE,OH,43952,JEFFERSON,(740) 264-7212,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,4,01/01/2024,12/31/2024,40.3543608,-80.6255916
360211,TRINITY MEDICAL CTR EAST &TRINITY MEDICAL CTR WEST,380 SUMMIT AVENUE,STEUBENVILLE,OH,43952,JEFFERSON,(740) 264-7212,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,4,01/01/2024,12/31/2024,40.3543608,-80.6255916
360211,TRINITY MEDICAL CTR EAST &TRINITY MEDICAL CTR WEST,380 SUMMIT AVENUE,STEUBENVILLE,OH,43952,JEFFERSON,(740) 264-7212,SM_7,Maternal Morbidity Structural Measure,Yes,Not Applicable,,01/01/2024,12/31/2024,40.3543608,-80.6255916
360218,LICKING MEMORIAL HOSPITAL,1320 WEST MAIN STREET,NEWARK,OH,43055,LICKING,(740) 348-4000,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024,40.048214,-82.4506667
360218,LICKING MEMORIAL HOSPITAL,1320 WEST MAIN STREET,NEWARK,OH,43055,LICKING,(740) 348-4000,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,4,01/01/2024,12/31/2024,40.048214,-82.4506667
360218,LICKING MEMORIAL HOSPITAL,1320 WEST MAIN STREET,NEWARK,OH,43055,LICKING,(740) 348-4000,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,4,01/01/2024,12/31/2024,40.048214,-82.4506667
360218,LICKING MEMORIAL HOSPITAL,1320 WEST MAIN STREET,NEWARK,OH,43055,LICKING,(740) 348-4000,SM_7,Maternal Morbidity Structural Measure,Yes,Not Applicable,,01/01/2024,12/31/2024,40.048214,-82.4506667
360230,HILLCREST HOSPITAL,6780 MAYFIELD ROAD,MAYFIELD HEIGHTS,OH,44124,CUYAHOGA,(440) 312-4500,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024,41.5190161,-81.4356885
360230,HILLCREST HOSPITAL,6780 MAYFIELD ROAD,MAYFIELD HEIGHTS,OH,44124,CUYAHOGA,(440) 312-4500,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,4,01/01/2024,12/31/2024,41.5190161,-81.4356885
360230,HILLCREST HOSPITAL,6780 MAYFIELD ROAD,MAYFIELD HEIGHTS,OH,44124,CUYAHOGA,(440) 312-4500,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,4,01/01/2024,12/31/2024,41.5190161,-81.4356885
360230,HILLCREST HOSPITAL,6780 MAYFIELD ROAD,MAYFIELD HEIGHTS,OH,44124,CUYAHOGA,(440) 312-4500,SM_7,Maternal Morbidity Structural Measure,Yes,Not Applicable,,01/01/2024,12/31/2024,41.5190161,-81.4356885
360234,MERCY HEALTH - WEST HOSPITAL,3300 MERCY HEALTH BLVD,CINCINNATI,OH,45211,HAMILTON,(513) 215-5000,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024,39.1809469,-84.5973031
360234,MERCY HEALTH - WEST HOSPITAL,3300 MERCY HEALTH BLVD,CINCINNATI,OH,45211,HAMILTON,(513) 215-5000,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,4,01/01/2024,12/31/2024,39.1809469,-84.5973031
360234,MERCY HEALTH - WEST HOSPITAL,3300 MERCY HEALTH BLVD,CINCINNATI,OH,45211,HAMILTON,(513) 215-5000,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,4,01/01/2024,12/31/2024,39.1809469,-84.5973031
360234,MERCY HEALTH - WEST HOSPITAL,3300 MERCY HEALTH BLVD,CINCINNATI,OH,45211,HAMILTON,(513) 215-5000,SM_7,Maternal Morbidity Structural Measure,Yes,Not Applicable,,01/01/2024,12/31/2024,39.1809469,-84.5973031
360236,MERCY HEALTH - CLERMONT HOSPITAL,3000 HOSPITAL DRIVE,BATAVIA,OH,45103,CLERMONT,(513) 732-8278,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,39.0802214,-84.1445518
360236,MERCY HEALTH - CLERMONT HOSPITAL,3000 HOSPITAL DRIVE,BATAVIA,OH,45103,CLERMONT,(513) 732-8278,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,39.0802214,-84.1445518
360236,MERCY HEALTH - CLERMONT HOSPITAL,3000 HOSPITAL DRIVE,BATAVIA,OH,45103,CLERMONT,(513) 732-8278,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,39.0802214,-84.1445518
360236,MERCY HEALTH - CLERMONT HOSPITAL,3000 HOSPITAL DRIVE,BATAVIA,OH,45103,CLERMONT,(513) 732-8278,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,39.0802214,-84.1445518
360239,KETTERING HEALTH MIAMISBURG,4000 MIAMISBURG-CENTERVILLE ROAD,MIAMISBURG,OH,45342,MONTGOMERY,(937) 384-8760,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,39.638275,-84.2266307
360239,KETTERING HEALTH MIAMISBURG,4000 MIAMISBURG-CENTERVILLE ROAD,MIAMISBURG,OH,45342,MONTGOMERY,(937) 384-8760,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,39.638275,-84.2266307
360239,KETTERING HEALTH MIAMISBURG,4000 MIAMISBURG-CENTERVILLE ROAD,MIAMISBURG,OH,45342,MONTGOMERY,(937) 384-8760,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,39.638275,-84.2266307
360239,KETTERING HEALTH MIAMISBURG,4000 MIAMISBURG-CENTERVILLE ROAD,MIAMISBURG,OH,45342,MONTGOMERY,(937) 384-8760,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,39.638275,-84.2266307
360245,GLENBEIGH HEALTH SOURCES,2863 STATE ROUTE 45,ROCK CREEK,OH,44084,ASHTABULA,(440) 563-3400,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,,
360245,GLENBEIGH HEALTH SOURCES,2863 STATE ROUTE 45,ROCK CREEK,OH,44084,ASHTABULA,(440) 563-3400,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,,
360245,GLENBEIGH HEALTH SOURCES,2863 STATE ROUTE 45,ROCK CREEK,OH,44084,ASHTABULA,(440) 563-3400,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,,
360245,GLENBEIGH HEALTH SOURCES,2863 STATE ROUTE 45,ROCK CREEK,OH,44084,ASHTABULA,(440) 563-3400,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,,
360259,BAY PARK COMMUNITY HOSPITAL,2801 BAY PARK DRIVE,OREGON,OH,43616,LUCAS,(419) 690-7706,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024,41.6206368,-83.479944
360259,BAY PARK COMMUNITY HOSPITAL,2801 BAY PARK DRIVE,OREGON,OH,43616,LUCAS,(419) 690-7706,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,41.6206368,-83.479944
360259,BAY PARK COMMUNITY HOSPITAL,2801 BAY PARK DRIVE,OREGON,OH,43616,LUCAS,(419) 690-7706,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,41.6206368,-83.479944
360259,BAY PARK COMMUNITY HOSPITAL,2801 BAY PARK DRIVE,OREGON,OH,43616,LUCAS,(419) 690-7706,SM_7,Maternal Morbidity Structural Measure,Yes,Not Applicable,,01/01/2024,12/31/2024,41.6206368,-83.479944
360263,INSTITUTE FOR ORTHOPAEDIC SURGERY,"801 MEDICAL DRIVE, SUITE B",LIMA,OH,45804,ALLEN,(419) 224-7586,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,40.7425,-84.1052
360263,INSTITUTE FOR ORTHOPAEDIC SURGERY,"801 MEDICAL DRIVE, SUITE B",LIMA,OH,45804,ALLEN,(419) 224-7586,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,40.7425,-84.1052
360263,INSTITUTE FOR ORTHOPAEDIC SURGERY,"801 MEDICAL DRIVE, SUITE B",LIMA,OH,45804,ALLEN,(419) 224-7586,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,40.7425,-84.1052
360263,INSTITUTE FOR ORTHOPAEDIC SURGERY,"801 MEDICAL DRIVE, SUITE B",LIMA,OH,45804,ALLEN,(419) 224-7586,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,40.7425,-84.1052
360266,MOUNT CARMEL NEW ALBANY SURGICAL HOSPITAL,7333 SMITH'S MILL ROAD,NEW ALBANY,OH,43054,FRANKLIN,(614) 775-6600,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,40.0866934,-82.7908135
360266,MOUNT CARMEL NEW ALBANY SURGICAL HOSPITAL,7333 SMITH'S MILL ROAD,NEW ALBANY,OH,43054,FRANKLIN,(614) 775-6600,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,40.0866934,-82.7908135
360266,MOUNT CARMEL NEW ALBANY SURGICAL HOSPITAL,7333 SMITH'S MILL ROAD,NEW ALBANY,OH,43054,FRANKLIN,(614) 775-6600,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,40.0866934,-82.7908135
360266,MOUNT CARMEL NEW ALBANY SURGICAL HOSPITAL,7333 SMITH'S MILL ROAD,NEW ALBANY,OH,43054,FRANKLIN,(614) 775-6600,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,40.0866934,-82.7908135
360270,MERCY HEALTH - DEFIANCE HOSPITAL,1404 EAST SECOND STREET,DEFIANCE,OH,43512,DEFIANCE,(419) 782-8444,PC_02,Cesarean Birth,Not Available,Not Available,5,01/01/2024,12/31/2024,41.2845,-84.3558
360270,MERCY HEALTH - DEFIANCE HOSPITAL,1404 EAST SECOND STREET,DEFIANCE,OH,43512,DEFIANCE,(419) 782-8444,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,5,01/01/2024,12/31/2024,41.2845,-84.3558
360270,MERCY HEALTH - DEFIANCE HOSPITAL,1404 EAST SECOND STREET,DEFIANCE,OH,43512,DEFIANCE,(419) 782-8444,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,5,01/01/2024,12/31/2024,41.2845,-84.3558
360270,MERCY HEALTH - DEFIANCE HOSPITAL,1404 EAST SECOND STREET,DEFIANCE,OH,43512,DEFIANCE,(419) 782-8444,SM_7,Maternal Morbidity Structural Measure,Not Applicable (our hospital does not provide inpatient labor/delivery care),Not Applicable,,01/01/2024,12/31/2024,41.2845,-84.3558
360276,HMHP ST ELIZABETH BOARDMAN HEALTH CENTER,8401 MARKET STREET,BOARDMAN,OH,44512,MAHONING,(330) 729-2929,PC_02,Cesarean Birth,Not Available,Not Available,4,01/01/2024,12/31/2024,40.9941765,-80.6596634
360276,HMHP ST ELIZABETH BOARDMAN HEALTH CENTER,8401 MARKET STREET,BOARDMAN,OH,44512,MAHONING,(330) 729-2929,PC_07a,Risk Adjusted Severe Obstetric Complications (All),Not Available,Not Available,4,01/01/2024,12/31/2024,40.9941765,-80.6596634
360276,HMHP ST ELIZABETH BOARDMAN HEALTH CENTER,8401 MARKET STREET,BOARDMAN,OH,44512,MAHONING,(330) 729-2929,PC_07b,Risk Adjusted Severe Obstetric Complications (excluding blood-transfusion-only cases),Not Available,Not Available,4,01/01/2024,12/31/2024,40.9941765,-80.6596634
360276,HMHP ST ELIZABETH BOARDMAN HEALTH CENTER,8401 MARKET STREET,BOARDMAN,OH,44512,MAHONING,(330) 729-2929,SM_7,Maternal Morbidity Structural Measure,Yes,Not Applicable,,01/01/2024,12/31/2024,40.9941765,-80.6596634
